T2M,RH2M,WS2M,PRECTOTCORR,Date
43.26,7.25,0.91,0.0,2024-05-30 11:00:00
44.3,6.81,1.7,0.0,2024-05-30 12:00:00
44.77,6.62,2.28,0.0,2024-05-30 13:00:00
44.77,6.56,2.54,0.0,2024-05-30 14:00:00
44.39,6.56,2.6,0.0,2024-05-30 15:00:00
43.62,6.69,2.51,0.0,2024-05-30 16:00:00
42.44,7.0,2.17,0.0,2024-05-30 17:00:00
39.37,9.44,0.93,0.0,2024-05-30 18:00:00
36.54,10.81,1.05,0.0,2024-05-30 19:00:00
34.16,12.38,1.29,0.0,2024-05-30 20:00:00
32.3,14.12,1.65,0.0,2024-05-30 21:00:00
30.89,15.38,2.1,0.0,2024-05-30 22:00:00
29.84,16.56,2.42,0.0,2024-05-30 23:00:00
28.93,17.56,2.66,0.0,2024-05-31 00:00:00
28.2,19.19,3.15,0.0,2024-05-31 01:00:00
41.29,8.25,3.03,0.0,2024-05-31 10:00:00
42.87,7.56,2.47,0.0,2024-05-31 11:00:00
43.85,7.12,1.96,0.0,2024-05-31 12:00:00
44.35,6.88,1.68,0.0,2024-05-31 13:00:00
44.42,6.88,1.63,0.0,2024-05-31 14:00:00
44.19,6.94,1.72,0.0,2024-05-31 15:00:00
43.53,7.12,1.89,0.0,2024-05-31 16:00:00
42.4,7.62,2.15,0.0,2024-05-31 17:00:00
39.01,10.06,1.4,0.0,2024-05-31 18:00:00
35.3,13.06,1.88,0.0,2024-05-31 19:00:00
33.95,15.19,2.58,0.0,2024-05-31 20:00:00
32.71,17.75,2.89,0.0,2024-05-31 21:00:00
31.53,20.19,2.91,0.0,2024-05-31 22:00:00
30.51,22.31,3.07,0.0,2024-05-31 23:00:00
27.59,27.75,3.29,0.0,2024-06-01 02:00:00
26.45,29.31,2.66,0.0,2024-06-01 03:00:00
25.62,29.88,2.45,0.0,2024-06-01 04:00:00
25.53,28.75,2.75,0.0,2024-06-01 05:00:00
38.87,11.19,3.21,0.0,2024-06-01 09:00:00
41.07,9.69,2.45,0.0,2024-06-01 10:00:00
42.6,8.94,1.89,0.0,2024-06-01 11:00:00
43.59,8.56,1.44,0.0,2024-06-01 12:00:00
44.16,8.38,1.11,0.0,2024-06-01 13:00:00
44.17,8.44,1.09,0.0,2024-06-01 14:00:00
43.93,8.62,1.16,0.0,2024-06-01 15:00:00
43.34,8.88,1.25,0.0,2024-06-01 16:00:00
42.34,9.38,1.49,0.0,2024-06-01 17:00:00
39.57,11.75,0.99,0.0,2024-06-01 18:00:00
36.46,13.81,1.53,0.0,2024-06-01 19:00:00
35.2,14.75,2.18,0.0,2024-06-01 20:00:00
33.85,15.69,2.36,0.0,2024-06-01 21:00:00
32.52,16.5,2.07,0.0,2024-06-01 22:00:00
31.37,17.31,1.77,0.0,2024-06-01 23:00:00
30.37,18.0,1.57,0.0,2024-06-02 00:00:00
29.42,19.0,1.49,0.0,2024-06-02 01:00:00
28.51,20.69,1.66,0.0,2024-06-02 02:00:00
27.68,23.25,2.01,0.0,2024-06-02 03:00:00
26.83,26.31,2.16,0.0,2024-06-02 04:00:00
26.64,27.75,2.4,0.0,2024-06-02 05:00:00
31.87,19.69,3.32,0.0,2024-06-02 07:00:00
36.28,13.5,2.96,0.0,2024-06-02 08:00:00
40.15,9.69,2.26,0.0,2024-06-02 09:00:00
42.06,8.75,1.82,0.0,2024-06-02 10:00:00
43.33,8.44,1.75,0.0,2024-06-02 11:00:00
44.19,8.38,1.87,0.0,2024-06-02 12:00:00
44.64,8.56,2.02,0.0,2024-06-02 13:00:00
44.6,8.81,2.0,0.0,2024-06-02 14:00:00
44.23,9.12,1.89,0.0,2024-06-02 15:00:00
43.44,9.69,1.74,0.0,2024-06-02 16:00:00
42.26,10.44,1.46,0.0,2024-06-02 17:00:00
40.1,12.94,0.65,0.0,2024-06-02 18:00:00
38.17,14.19,0.78,0.0,2024-06-02 19:00:00
36.16,15.88,1.09,0.0,2024-06-02 20:00:00
34.51,17.25,1.21,0.0,2024-06-02 21:00:00
33.47,18.0,1.24,0.0,2024-06-02 22:00:00
32.72,18.5,1.25,0.0,2024-06-02 23:00:00
32.08,19.19,1.21,0.0,2024-06-03 00:00:00
31.48,20.0,1.14,0.0,2024-06-03 01:00:00
30.38,21.56,1.13,0.0,2024-06-03 02:00:00
29.08,23.69,1.26,0.0,2024-06-03 03:00:00
28.32,25.38,1.56,0.0,2024-06-03 04:00:00
28.47,25.94,2.17,0.0,2024-06-03 05:00:00
45.26,11.69,3.12,0.0,2024-06-03 12:00:00
45.75,11.31,2.87,0.0,2024-06-03 13:00:00
45.5,11.25,2.56,0.0,2024-06-03 14:00:00
45.08,11.25,2.21,0.0,2024-06-03 15:00:00
44.33,11.5,1.91,0.0,2024-06-03 16:00:00
43.22,12.06,1.67,0.0,2024-06-03 17:00:00
40.86,14.38,0.8,0.0,2024-06-03 18:00:00
39.22,15.44,0.74,0.0,2024-06-03 19:00:00
38.73,15.88,0.18,0.0,2024-06-03 20:00:00
36.94,17.44,0.71,0.0,2024-06-03 21:00:00
34.67,20.12,1.02,0.0,2024-06-03 22:00:00
33.32,21.88,1.22,0.0,2024-06-03 23:00:00
32.47,23.69,1.53,0.0,2024-06-04 00:00:00
31.69,25.19,1.82,0.0,2024-06-04 01:00:00
30.86,26.62,1.97,0.0,2024-06-04 02:00:00
30.25,27.81,1.96,0.0,2024-06-04 03:00:00
29.62,29.25,1.8,0.0,2024-06-04 04:00:00
29.55,30.06,1.63,0.0,2024-06-04 05:00:00
32.04,26.81,2.86,0.0,2024-06-04 06:00:00
34.92,22.56,2.71,0.0,2024-06-04 07:00:00
38.94,16.56,2.03,0.0,2024-06-04 08:00:00
40.74,14.56,1.37,0.0,2024-06-04 09:00:00
42.09,13.25,0.95,0.0,2024-06-04 10:00:00
43.35,12.06,0.67,0.0,2024-06-04 11:00:00
44.15,11.25,0.68,0.0,2024-06-04 12:00:00
44.56,10.81,0.92,0.0,2024-06-04 13:00:00
44.55,10.5,1.15,0.0,2024-06-04 14:00:00
44.33,10.31,1.36,0.0,2024-06-04 15:00:00
43.72,10.44,1.69,0.0,2024-06-04 16:00:00
42.66,10.81,1.98,0.0,2024-06-04 17:00:00
40.37,12.69,1.05,0.0,2024-06-04 18:00:00
37.95,14.69,0.97,0.0,2024-06-04 19:00:00
37.63,14.81,0.73,0.0,2024-06-04 20:00:00
35.34,16.88,1.18,0.0,2024-06-04 21:00:00
34.2,18.38,2.29,0.0,2024-06-04 22:00:00
43.51,16.56,2.79,0.0,2024-06-05 12:00:00
43.83,16.94,1.99,0.0,2024-06-05 13:00:00
43.52,17.44,1.4,0.0,2024-06-05 14:00:00
42.88,17.75,1.33,0.0,2024-06-05 15:00:00
42.24,17.81,1.5,0.0,2024-06-05 16:00:00
41.19,18.31,1.58,0.0,2024-06-05 17:00:00
39.51,19.75,1.65,0.06,2024-06-05 18:00:00
36.94,22.38,2.42,1.05,2024-06-05 19:00:00
30.4,40.06,2.49,0.24,2024-06-06 07:00:00
32.46,35.62,1.43,0.18,2024-06-06 08:00:00
34.15,31.75,0.93,0.11,2024-06-06 09:00:00
35.74,28.62,0.52,0.04,2024-06-06 10:00:00
37.35,25.75,0.53,0.0,2024-06-06 11:00:00
38.51,23.75,1.11,0.0,2024-06-06 12:00:00
39.21,22.5,1.59,0.0,2024-06-06 13:00:00
39.09,22.44,1.78,0.0,2024-06-06 14:00:00
38.75,22.75,2.23,0.0,2024-06-06 15:00:00
38.04,23.62,2.76,0.0,2024-06-06 16:00:00
36.96,25.06,2.63,0.0,2024-06-06 17:00:00
35.76,26.94,1.93,0.0,2024-06-06 18:00:00
34.08,31.94,0.59,0.0,2024-06-06 19:00:00
33.54,33.44,0.32,0.0,2024-06-06 20:00:00
32.36,34.38,0.83,0.0,2024-06-06 21:00:00
31.66,34.25,1.91,0.0,2024-06-06 22:00:00
24.58,45.25,3.27,0.0,2024-06-07 05:00:00
26.13,40.25,3.31,0.0,2024-06-07 06:00:00
29.16,32.62,2.91,0.0,2024-06-07 07:00:00
32.51,28.5,0.98,0.0,2024-06-07 08:00:00
34.5,25.19,0.98,0.0,2024-06-07 09:00:00
36.1,22.25,1.47,0.0,2024-06-07 10:00:00
37.44,20.0,1.79,0.0,2024-06-07 11:00:00
38.29,18.56,1.87,0.0,2024-06-07 12:00:00
38.67,17.81,1.63,0.0,2024-06-07 13:00:00
38.72,17.38,1.1,0.0,2024-06-07 14:00:00
38.59,17.0,0.86,0.0,2024-06-07 15:00:00
38.12,17.06,1.1,0.0,2024-06-07 16:00:00
37.26,17.62,1.52,0.0,2024-06-07 17:00:00
35.85,19.25,1.72,0.0,2024-06-07 18:00:00
33.02,24.19,1.38,0.0,2024-06-07 19:00:00
31.87,25.38,2.14,0.0,2024-06-07 20:00:00
30.8,27.12,2.71,0.0,2024-06-07 21:00:00
29.88,28.75,3.13,0.0,2024-06-07 22:00:00
28.31,32.5,2.77,0.0,2024-06-08 00:00:00
27.33,35.69,1.56,0.0,2024-06-08 01:00:00
26.72,38.25,1.16,0.0,2024-06-08 02:00:00
25.77,41.88,1.19,0.0,2024-06-08 03:00:00
24.92,45.62,1.28,0.0,2024-06-08 04:00:00
24.87,46.81,1.68,0.0,2024-06-08 05:00:00
26.85,40.44,2.92,0.0,2024-06-08 06:00:00
29.94,29.69,2.57,0.0,2024-06-08 07:00:00
33.21,20.94,1.44,0.0,2024-06-08 08:00:00
35.58,16.5,1.57,0.0,2024-06-08 09:00:00
37.24,14.5,2.08,0.0,2024-06-08 10:00:00
38.5,13.25,2.41,0.0,2024-06-08 11:00:00
39.34,12.38,2.62,0.0,2024-06-08 12:00:00
39.8,11.94,2.74,0.0,2024-06-08 13:00:00
39.8,11.75,2.73,0.0,2024-06-08 14:00:00
39.39,11.69,2.52,0.0,2024-06-08 15:00:00
38.62,11.81,2.17,0.0,2024-06-08 16:00:00
37.47,12.25,1.64,0.0,2024-06-08 17:00:00
35.66,15.19,0.72,0.0,2024-06-08 18:00:00
33.58,18.5,0.42,0.0,2024-06-08 19:00:00
32.65,19.0,0.55,0.0,2024-06-08 20:00:00
31.48,20.19,0.8,0.0,2024-06-08 21:00:00
30.19,21.81,1.0,0.0,2024-06-08 22:00:00
28.87,23.81,1.14,0.0,2024-06-08 23:00:00
27.73,25.69,1.24,0.0,2024-06-09 00:00:00
26.81,27.75,1.3,0.0,2024-06-09 01:00:00
26.1,30.06,1.3,0.0,2024-06-09 02:00:00
25.56,32.44,1.28,0.0,2024-06-09 03:00:00
25.16,34.56,1.24,0.0,2024-06-09 04:00:00
25.48,35.19,1.14,0.0,2024-06-09 05:00:00
28.89,29.69,2.03,0.0,2024-06-09 06:00:00
32.33,23.44,1.53,0.0,2024-06-09 07:00:00
36.75,14.94,0.67,0.0,2024-06-09 08:00:00
38.49,13.56,1.24,0.0,2024-06-09 09:00:00
39.81,12.69,1.55,0.0,2024-06-09 10:00:00
40.89,12.06,1.86,0.0,2024-06-09 11:00:00
41.62,11.75,2.17,0.0,2024-06-09 12:00:00
42.03,11.69,2.39,0.0,2024-06-09 13:00:00
42.02,11.81,2.41,0.0,2024-06-09 14:00:00
41.68,12.0,2.25,0.0,2024-06-09 15:00:00
40.98,12.19,2.11,0.0,2024-06-09 16:00:00
39.91,12.44,1.97,0.0,2024-06-09 17:00:00
37.94,15.06,1.12,0.0,2024-06-09 18:00:00
35.39,18.56,0.86,0.0,2024-06-09 19:00:00
34.69,19.0,0.82,0.0,2024-06-09 20:00:00
34.15,19.5,0.73,0.0,2024-06-09 21:00:00
33.61,20.0,0.63,0.0,2024-06-09 22:00:00
32.83,20.88,0.57,0.0,2024-06-09 23:00:00
31.96,21.81,0.7,0.0,2024-06-10 00:00:00
30.74,23.5,0.93,0.0,2024-06-10 01:00:00
29.52,25.69,1.0,0.0,2024-06-10 02:00:00
28.76,27.31,0.94,0.0,2024-06-10 03:00:00
27.87,28.81,0.97,0.0,2024-06-10 04:00:00
27.03,30.19,1.04,0.0,2024-06-10 05:00:00
29.61,25.25,2.19,0.0,2024-06-10 06:00:00
32.83,20.5,2.12,0.0,2024-06-10 07:00:00
36.9,15.94,1.3,0.0,2024-06-10 08:00:00
39.12,13.75,1.27,0.0,2024-06-10 09:00:00
40.61,12.94,1.51,0.0,2024-06-10 10:00:00
41.79,12.25,1.74,0.0,2024-06-10 11:00:00
42.57,11.81,1.88,0.0,2024-06-10 12:00:00
42.98,11.69,1.95,0.0,2024-06-10 13:00:00
42.85,11.88,1.89,0.0,2024-06-10 14:00:00
42.44,12.06,1.7,0.0,2024-06-10 15:00:00
41.69,12.38,1.48,0.0,2024-06-10 16:00:00
40.65,12.56,1.24,0.0,2024-06-10 17:00:00
38.88,15.5,0.63,0.0,2024-06-10 18:00:00
36.98,17.44,0.5,0.0,2024-06-10 19:00:00
35.82,18.06,0.57,0.0,2024-06-10 20:00:00
34.55,19.06,0.71,0.0,2024-06-10 21:00:00
33.48,19.88,0.79,0.0,2024-06-10 22:00:00
32.58,20.5,0.78,0.0,2024-06-10 23:00:00
31.76,20.94,0.75,0.0,2024-06-11 00:00:00
30.99,21.44,0.71,0.01,2024-06-11 01:00:00
30.28,22.19,0.68,0.01,2024-06-11 02:00:00
29.69,22.88,0.65,0.01,2024-06-11 03:00:00
29.05,23.62,0.69,0.0,2024-06-11 04:00:00
28.68,24.56,0.71,0.0,2024-06-11 05:00:00
30.87,21.31,1.2,0.0,2024-06-11 06:00:00
34.22,17.06,1.32,0.0,2024-06-11 07:00:00
38.13,14.19,1.69,0.0,2024-06-11 08:00:00
40.15,12.44,1.91,0.0,2024-06-11 09:00:00
41.55,11.31,1.92,0.0,2024-06-11 10:00:00
42.63,10.56,1.93,0.0,2024-06-11 11:00:00
43.37,10.06,1.94,0.0,2024-06-11 12:00:00
43.78,9.62,1.89,0.0,2024-06-11 13:00:00
43.89,9.38,1.9,0.0,2024-06-11 14:00:00
43.64,9.31,1.89,0.0,2024-06-11 15:00:00
43.01,9.56,1.86,0.0,2024-06-11 16:00:00
41.98,10.0,1.79,0.0,2024-06-11 17:00:00
39.84,12.56,0.97,0.0,2024-06-11 18:00:00
37.17,14.94,0.94,0.0,2024-06-11 19:00:00
36.26,15.5,0.93,0.0,2024-06-11 20:00:00
35.55,16.12,0.91,0.0,2024-06-11 21:00:00
34.65,16.88,0.98,0.0,2024-06-11 22:00:00
33.5,18.0,1.1,0.0,2024-06-11 23:00:00
32.18,19.62,1.21,0.0,2024-06-12 00:00:00
30.79,21.69,1.28,0.0,2024-06-12 01:00:00
29.79,23.5,1.3,0.0,2024-06-12 02:00:00
29.36,24.56,1.27,0.0,2024-06-12 03:00:00
29.53,24.56,1.11,0.0,2024-06-12 04:00:00
30.19,24.06,0.74,0.0,2024-06-12 05:00:00
32.24,21.81,0.57,0.0,2024-06-12 06:00:00
35.15,17.5,0.4,0.0,2024-06-12 07:00:00
40.18,11.69,2.43,0.0,2024-06-12 08:00:00
44.56,9.44,2.58,0.0,2024-06-12 16:00:00
43.4,9.88,2.05,0.0,2024-06-12 17:00:00
40.87,13.0,0.86,0.0,2024-06-12 18:00:00
38.9,13.88,0.91,0.0,2024-06-12 19:00:00
38.2,13.81,0.85,0.0,2024-06-12 20:00:00
37.55,14.25,0.66,0.0,2024-06-12 21:00:00
36.98,14.94,0.3,0.0,2024-06-12 22:00:00
35.55,16.12,0.47,0.0,2024-06-12 23:00:00
33.9,17.69,0.82,0.0,2024-06-13 00:00:00
32.43,19.75,0.91,0.0,2024-06-13 01:00:00
31.43,21.69,0.88,0.0,2024-06-13 02:00:00
30.44,23.88,0.9,0.0,2024-06-13 03:00:00
29.12,27.19,1.02,0.0,2024-06-13 04:00:00
28.4,30.19,1.12,0.0,2024-06-13 05:00:00
30.76,27.5,2.89,0.0,2024-06-13 06:00:00
33.84,22.56,3.04,0.0,2024-06-13 07:00:00
38.34,16.56,2.2,0.0,2024-06-13 08:00:00
41.33,14.0,1.23,0.0,2024-06-13 09:00:00
43.13,12.69,0.65,0.0,2024-06-13 10:00:00
44.57,11.38,0.85,0.0,2024-06-13 11:00:00
45.53,10.69,1.47,0.0,2024-06-13 12:00:00
46.01,10.5,2.01,0.0,2024-06-13 13:00:00
45.87,10.56,2.2,0.0,2024-06-13 14:00:00
45.44,10.62,2.17,0.0,2024-06-13 15:00:00
44.65,10.88,2.11,0.0,2024-06-13 16:00:00
43.5,11.38,2.01,0.0,2024-06-13 17:00:00
41.29,13.38,1.0,0.0,2024-06-13 18:00:00
39.27,15.0,0.85,0.0,2024-06-13 19:00:00
38.85,15.25,0.51,0.0,2024-06-13 20:00:00
37.34,16.56,0.71,0.0,2024-06-13 21:00:00
35.05,18.88,1.01,0.0,2024-06-13 22:00:00
33.33,21.12,1.11,0.0,2024-06-13 23:00:00
32.12,23.06,1.08,0.0,2024-06-14 00:00:00
31.28,24.88,1.03,0.1,2024-06-14 01:00:00
30.77,26.62,1.01,0.1,2024-06-14 02:00:00
30.32,27.94,1.01,0.1,2024-06-14 03:00:00
29.57,29.44,1.06,0.0,2024-06-14 04:00:00
29.52,29.62,1.07,0.0,2024-06-14 05:00:00
32.26,24.75,2.24,0.0,2024-06-14 06:00:00
35.65,20.75,1.96,0.0,2024-06-14 07:00:00
39.26,17.69,1.4,0.0,2024-06-14 08:00:00
41.08,15.62,1.49,0.0,2024-06-14 09:00:00
42.55,14.19,1.47,0.0,2024-06-14 10:00:00
43.7,13.44,1.4,0.0,2024-06-14 11:00:00
44.51,12.94,1.37,0.0,2024-06-14 12:00:00
44.96,12.56,1.39,0.0,2024-06-14 13:00:00
45.02,12.44,1.35,0.0,2024-06-14 14:00:00
44.78,12.25,1.31,0.0,2024-06-14 15:00:00
44.16,12.31,1.38,0.0,2024-06-14 16:00:00
43.19,12.81,1.47,0.0,2024-06-14 17:00:00
41.58,15.0,0.83,0.0,2024-06-14 18:00:00
40.07,16.81,0.32,0.0,2024-06-14 19:00:00
38.12,18.06,0.95,0.0,2024-06-14 20:00:00
36.1,19.88,1.51,0.0,2024-06-14 21:00:00
35.19,21.06,2.54,0.0,2024-06-14 22:00:00
34.0,23.06,3.24,0.0,2024-06-14 23:00:00
32.65,25.81,2.84,0.0,2024-06-15 00:00:00
31.86,28.06,2.18,0.0,2024-06-15 01:00:00
31.17,30.31,1.75,0.0,2024-06-15 02:00:00
30.33,33.0,1.6,0.0,2024-06-15 03:00:00
29.57,35.5,1.58,0.0,2024-06-15 04:00:00
29.8,35.75,1.83,0.0,2024-06-15 05:00:00
32.04,31.75,3.1,0.0,2024-06-15 06:00:00
35.76,24.06,2.65,0.0,2024-06-15 07:00:00
39.39,18.12,1.97,0.0,2024-06-15 08:00:00
41.51,15.69,1.4,0.0,2024-06-15 09:00:00
43.03,14.38,1.23,0.0,2024-06-15 10:00:00
44.15,13.19,1.28,0.0,2024-06-15 11:00:00
44.91,12.44,1.29,0.0,2024-06-15 12:00:00
45.33,12.06,1.28,0.0,2024-06-15 13:00:00
45.33,11.94,1.07,0.0,2024-06-15 14:00:00
45.05,11.94,0.75,0.0,2024-06-15 15:00:00
44.43,12.06,0.46,0.0,2024-06-15 16:00:00
43.49,12.19,0.28,0.0,2024-06-15 17:00:00
42.09,14.19,0.2,0.0,2024-06-15 18:00:00
40.62,15.88,0.19,0.0,2024-06-15 19:00:00
39.55,16.69,0.08,0.0,2024-06-15 20:00:00
38.32,17.0,0.28,0.0,2024-06-15 21:00:00
37.18,18.0,0.41,0.0,2024-06-15 22:00:00
36.23,18.94,0.38,0.0,2024-06-15 23:00:00
35.39,19.94,0.23,0.0,2024-06-16 00:00:00
34.78,21.25,0.11,0.0,2024-06-16 01:00:00
33.87,22.81,0.27,0.0,2024-06-16 02:00:00
33.24,23.75,0.25,0.0,2024-06-16 03:00:00
32.77,24.81,0.34,0.0,2024-06-16 04:00:00
32.34,25.69,0.59,0.0,2024-06-16 05:00:00
34.01,23.56,1.12,0.0,2024-06-16 06:00:00
37.32,20.25,0.89,0.0,2024-06-16 07:00:00
40.84,16.12,0.56,0.0,2024-06-16 08:00:00
42.71,13.94,0.98,0.0,2024-06-16 09:00:00
44.12,12.94,1.33,0.0,2024-06-16 10:00:00
45.22,12.38,1.52,0.0,2024-06-16 11:00:00
46.0,12.0,1.65,0.0,2024-06-16 12:00:00
46.38,11.88,1.77,0.0,2024-06-16 13:00:00
46.43,11.81,1.83,0.0,2024-06-16 14:00:00
46.12,11.81,1.86,0.0,2024-06-16 15:00:00
45.44,12.12,1.92,0.0,2024-06-16 16:00:00
44.33,12.81,1.95,0.0,2024-06-16 17:00:00
42.53,14.38,1.4,0.0,2024-06-16 18:00:00
39.48,17.69,0.96,0.0,2024-06-16 19:00:00
38.47,18.62,0.99,0.0,2024-06-16 20:00:00
37.74,19.44,0.96,0.0,2024-06-16 21:00:00
36.84,20.31,0.99,0.0,2024-06-16 22:00:00
35.97,21.31,0.99,0.0,2024-06-16 23:00:00
35.29,22.0,0.94,0.0,2024-06-17 00:00:00
34.73,22.62,0.84,0.0,2024-06-17 01:00:00
34.37,23.06,0.61,0.0,2024-06-17 02:00:00
34.07,23.5,0.33,0.0,2024-06-17 03:00:00
33.3,24.69,0.45,0.0,2024-06-17 04:00:00
32.76,25.75,0.65,0.0,2024-06-17 05:00:00
34.65,23.5,1.26,0.0,2024-06-17 06:00:00
38.49,19.19,1.5,0.0,2024-06-17 07:00:00
41.68,16.06,1.88,0.0,2024-06-17 08:00:00
43.43,14.81,2.15,0.0,2024-06-17 09:00:00
44.83,14.0,2.38,0.0,2024-06-17 10:00:00
45.93,13.38,2.53,0.0,2024-06-17 11:00:00
46.73,12.81,2.66,0.0,2024-06-17 12:00:00
47.15,12.38,2.79,0.0,2024-06-17 13:00:00
47.15,12.12,2.86,0.0,2024-06-17 14:00:00
46.78,11.94,2.91,0.0,2024-06-17 15:00:00
46.01,12.06,2.95,0.0,2024-06-17 16:00:00
44.89,12.56,2.91,0.0,2024-06-17 17:00:00
42.95,13.94,1.92,0.0,2024-06-17 18:00:00
39.53,17.31,1.16,0.0,2024-06-17 19:00:00
38.27,18.75,1.2,0.0,2024-06-17 20:00:00
37.24,20.38,1.25,0.0,2024-06-17 21:00:00
36.23,22.56,1.38,0.0,2024-06-17 22:00:00
35.3,25.62,1.56,0.0,2024-06-17 23:00:00
34.52,28.88,1.62,0.0,2024-06-18 00:00:00
33.87,31.75,1.38,0.49,2024-06-18 01:00:00
33.19,34.19,0.95,0.49,2024-06-18 02:00:00
32.85,34.62,0.79,0.49,2024-06-18 03:00:00
32.69,34.06,0.74,0.0,2024-06-18 04:00:00
32.65,33.75,0.66,0.0,2024-06-18 05:00:00
34.31,29.75,1.21,0.0,2024-06-18 06:00:00
37.48,24.0,1.31,0.0,2024-06-18 07:00:00
40.34,20.31,1.21,0.0,2024-06-18 08:00:00
42.26,17.69,0.87,0.0,2024-06-18 09:00:00
43.8,15.81,0.79,0.0,2024-06-18 10:00:00
44.88,14.69,0.82,0.0,2024-06-18 11:00:00
45.69,14.06,0.84,0.0,2024-06-18 12:00:00
46.19,13.75,0.85,0.0,2024-06-18 13:00:00
46.08,13.5,0.89,0.0,2024-06-18 14:00:00
45.74,13.56,0.85,0.0,2024-06-18 15:00:00
45.07,13.88,0.67,0.0,2024-06-18 16:00:00
44.09,14.44,0.31,0.0,2024-06-18 17:00:00
42.84,16.62,0.2,0.0,2024-06-18 18:00:00
41.06,19.75,0.53,0.0,2024-06-18 19:00:00
39.74,20.56,0.78,0.0,2024-06-18 20:00:00
38.55,21.5,0.88,0.0,2024-06-18 21:00:00
37.53,22.5,0.88,0.0,2024-06-18 22:00:00
36.48,23.44,0.99,0.0,2024-06-18 23:00:00
35.33,23.88,1.42,0.0,2024-06-19 00:00:00
33.93,24.62,1.81,0.34,2024-06-19 01:00:00
32.52,26.44,1.8,0.34,2024-06-19 02:00:00
31.31,28.31,1.62,0.34,2024-06-19 03:00:00
30.36,29.94,1.44,0.0,2024-06-19 04:00:00
30.28,29.38,1.47,0.0,2024-06-19 05:00:00
32.38,23.56,3.02,0.0,2024-06-19 06:00:00
37.98,14.19,2.14,0.0,2024-06-19 08:00:00
40.44,12.38,1.47,0.0,2024-06-19 09:00:00
42.15,11.75,1.83,0.0,2024-06-19 10:00:00
43.44,11.56,1.96,0.0,2024-06-19 11:00:00
44.31,11.62,1.91,0.0,2024-06-19 12:00:00
44.82,11.88,1.88,0.0,2024-06-19 13:00:00
44.96,12.12,1.8,0.0,2024-06-19 14:00:00
44.83,12.31,1.71,0.0,2024-06-19 15:00:00
44.33,12.38,1.66,0.0,2024-06-19 16:00:00
43.44,12.56,1.58,0.0,2024-06-19 17:00:00
41.63,15.19,0.87,0.0,2024-06-19 18:00:00
38.87,18.94,0.67,0.0,2024-06-19 19:00:00
37.8,19.06,0.75,0.0,2024-06-19 20:00:00
37.12,19.19,0.81,0.0,2024-06-19 21:00:00
36.52,19.31,0.84,0.0,2024-06-19 22:00:00
36.01,19.44,0.53,0.0,2024-06-19 23:00:00
35.04,20.5,0.24,0.0,2024-06-20 00:00:00
34.21,21.44,0.41,0.91,2024-06-20 01:00:00
33.15,24.56,0.46,0.91,2024-06-20 02:00:00
32.31,27.31,0.19,0.91,2024-06-20 03:00:00
31.45,29.94,0.26,0.0,2024-06-20 04:00:00
30.51,35.62,0.53,0.0,2024-06-20 05:00:00
32.55,28.56,1.17,0.0,2024-06-20 06:00:00
35.5,20.94,2.33,0.0,2024-06-20 07:00:00
38.6,21.69,2.13,0.0,2024-06-20 18:00:00
35.95,29.44,1.06,0.0,2024-06-20 19:00:00
34.94,31.69,1.01,0.02,2024-06-20 20:00:00
34.05,33.25,1.03,0.06,2024-06-20 21:00:00
33.2,35.0,1.03,0.06,2024-06-20 22:00:00
32.46,36.5,1.08,0.05,2024-06-20 23:00:00
32.05,37.56,1.18,0.19,2024-06-21 00:00:00
31.64,38.56,1.46,0.18,2024-06-21 01:00:00
31.19,40.0,1.7,0.12,2024-06-21 02:00:00
30.56,41.69,1.56,0.2,2024-06-21 03:00:00
29.83,43.75,1.43,0.04,2024-06-21 04:00:00
29.48,44.0,1.6,0.0,2024-06-21 05:00:00
29.9,40.69,2.3,0.02,2024-06-21 06:00:00
30.73,37.88,2.38,0.18,2024-06-21 07:00:00
31.85,33.38,1.73,0.52,2024-06-21 08:00:00
32.33,32.12,1.36,1.01,2024-06-21 09:00:00
32.43,32.69,1.46,0.96,2024-06-21 10:00:00
32.62,33.38,1.81,0.86,2024-06-21 11:00:00
32.76,34.19,2.26,0.6,2024-06-21 12:00:00
33.12,34.5,2.67,0.39,2024-06-21 13:00:00
33.86,33.88,3.06,0.21,2024-06-21 14:00:00
31.86,40.94,2.94,0.0,2024-06-21 18:00:00
29.53,51.06,2.35,0.0,2024-06-21 19:00:00
24.81,66.94,2.91,0.0,2024-06-22 01:00:00
24.48,69.12,2.2,0.0,2024-06-22 02:00:00
24.26,71.06,1.61,0.0,2024-06-22 03:00:00
24.12,72.31,1.29,0.0,2024-06-22 04:00:00
24.71,68.94,1.5,0.0,2024-06-22 05:00:00
26.72,58.25,2.19,0.0,2024-06-22 06:00:00
30.37,44.0,1.48,0.0,2024-06-22 07:00:00
33.53,33.75,1.08,0.0,2024-06-22 08:00:00
35.26,30.12,1.16,0.0,2024-06-22 09:00:00
36.76,27.5,1.43,0.0,2024-06-22 10:00:00
38.01,25.38,1.78,0.0,2024-06-22 11:00:00
38.95,23.81,2.14,0.0,2024-06-22 12:00:00
39.53,22.81,2.46,0.0,2024-06-22 13:00:00
39.65,22.38,2.63,0.0,2024-06-22 14:00:00
39.34,22.44,2.65,0.0,2024-06-22 15:00:00
38.69,23.0,2.58,0.0,2024-06-22 16:00:00
